#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:all_aligned_unique" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:all_aligned_unique" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:all_aligned_unique" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.all_aligned_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:all_aligned_unique" name="distribution" x="@birthRate.t:all_aligned_unique">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@all_aligned_unique" id="treeLikelihood.all_aligned_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:all_aligned_unique">
#            <siteModel id="SiteModel.s:all_aligned_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:all_aligned_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:all_aligned_unique" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:all_aligned_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:all_aligned_unique" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:all_aligned_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:all_aligned_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1377000	-155728.691038376	-165376.87727388143	9648.186235505425	-165376.87727388143	0.19644999138510494	1.618168198157274	9648.186235505425	990.5543130777644
1378000	-155765.50561836307	-165390.22681697566	9624.721198612595	-165390.22681697566	0.20016265978076198	1.6415801560689882	9624.721198612595	1012.134629181606
1379000	-155731.90540966566	-165360.22117961984	9628.315769954164	-165360.22117961984	0.20135113059026113	1.6371386928583151	9628.315769954164	960.0117804571975
1380000	-155700.2427239088	-165353.61902764393	9653.376303735122	-165353.61902764393	0.1990640904050403	1.6125423865907	9653.376303735122	981.3761133457496
1381000	-155678.36745783873	-165327.0380678281	9648.67060998938	-165327.0380678281	0.19646378742993245	1.61787982703112	9648.67060998938	1000.1211082181259
1382000	-155748.1735406858	-165385.23514768627	9637.061607000489	-165385.23514768627	0.19570336671973976	1.6270544963125604	9637.061607000489	1058.2326094971281
1383000	-155742.30396791335	-165381.39209718595	9639.0881292726	-165381.39209718595	0.20037907005105163	1.6259292355985129	9639.0881292726	960.1647632115128
1384000	-155720.15818669577	-165369.06515236807	9648.906965672286	-165369.06515236807	0.19453721172913158	1.617667646464739	9648.906965672286	1014.270107110115
1385000	-155690.45587952147	-165333.9793367367	9643.523457215224	-165333.9793367367	0.19734386351381075	1.6229890998718959	9643.523457215224	996.6282415690232
1386000	-155675.4903442364	-165329.15208033682	9653.661736100421	-165329.15208033682	0.1971054809012209	1.6128536682215604	9653.661736100421	1024.3256979928558
1387000	-155737.46398924952	-165372.44959819072	9634.985608941208	-165372.44959819072	0.19880330914386246	1.6310662996222058	9634.985608941208	975.4773478444396
1388000	-155650.76186988852	-165299.761145918	9648.999276029455	-165299.761145918	0.19920110384683737	1.61742496956443	9648.999276029455	993.4271040806242
1389000	-155658.04883421713	-165304.92491204542	9646.876077828274	-165304.92491204542	0.19918890389966507	1.6196073943664082	9646.876077828274	995.6309112069753
1390000	-155723.7550416133	-165357.22804831117	9633.473006697868	-165357.22804831117	0.1998628999098087	1.6330460484484128	9633.473006697868	992.5933475208587
1391000	-155686.29490039998	-165340.84191472354	9654.547014323565	-165340.84191472354	0.1947775888502905	1.6120832794846809	9654.547014323565	1005.7003951108437
1392000	-155644.00630434282	-165295.02347561932	9651.01717127649	-165295.02347561932	0.19581037484203617	1.615581979035324	9651.01717127649	1014.9196223213027
1393000	-155589.28213484678	-165229.0443472182	9639.762212371426	-165229.0443472182	0.19844901329498746	1.6264742385797506	9639.762212371426	983.0892285814367
1394000	-155610.39186068805	-165249.14968951815	9638.757828830116	-165249.14968951815	0.19834008955664922	1.626606916278307	9638.757828830116	964.8832654132191
1395000	-155621.77072791354	-165247.72476096975	9625.954033056207	-165247.72476096975	0.2006358772597783	1.6404629432407005	9625.954033056207	1008.1890533783325
1396000	-155592.68263305846	-165233.50311122552	9640.82047816707	-165233.50311122552	0.19668368664755734	1.6256421326559696	9640.82047816707	992.5021118965606
1397000	-155674.55493916335	-165310.46159800972	9635.906658846365	-165310.46159800972	0.1965048149686994	1.630276351952305	9635.906658846365	979.3985955512923
1398000	-155654.19451955284	-165292.8897734741	9638.695253921278	-165292.8897734741	0.19901898251250563	1.6278393670541367	9638.695253921278	1006.5642318335769
1399000	-155682.08671133607	-165326.7174687928	9644.630757456722	-165326.7174687928	0.19752554256431104	1.6216699821134932	9644.630757456722	1024.3325587250451
1400000	-155640.08834715345	-165287.13027855582	9647.041931402386	-165287.13027855582	0.1976330864801466	1.619257043992179	9647.041931402386	1026.4442143817182
1401000	-155640.38709454122	-165279.65650763197	9639.26941309074	-165279.65650763197	0.19806342124832169	1.6256563368997168	9639.26941309074	959.0732854893782
1402000	-155604.8950579727	-165259.94933804858	9655.054280075881	-165259.94933804858	0.19604835940700152	1.6105081987327903	9655.054280075881	1050.6543513840015
1403000	-155668.13654175296	-165301.98528940795	9633.848747654987	-165301.98528940795	0.19962868587443894	1.6311258880660309	9633.848747654987	1044.501334002469
1404000	-155579.61776390267	-165235.12063890544	9655.502875002778	-165235.12063890544	0.20005288028293552	1.6105832525898818	9655.502875002778	985.6455105049541
1405000	-155545.46413370024	-165195.44308440256	9649.97895070233	-165195.44308440256	0.2020800111593323	1.6163232140696764	9649.97895070233	989.4361442245935
1406000	-155588.48556452128	-165198.40122746764	9609.915662946347	-165198.40122746764	0.2017722006797992	1.6568285782223502	9609.915662946347	987.2969965899173
1407000	-155545.96216144526	-165202.15787242207	9656.195710976821	-165202.15787242207	0.19500336970603074	1.6104644128844159	9656.195710976821	1017.6619734045884
1408000	-155482.820931247	-165142.41350120484	9659.59256995785	-165142.41350120484	0.19628238336275414	1.6068805575426799	9659.59256995785	1033.0948522795607
1409000	-155518.31443778778	-165153.53327059443	9635.218832806659	-165153.53327059443	0.1996242604224815	1.631078236827949	9635.218832806659	982.4841249456318
1410000	-155447.0389751447	-165102.90002924693	9655.861054102219	-165102.90002924693	0.19629690070692263	1.6105300111152407	9655.861054102219	1031.8385732569795
1411000	-155468.3427717357	-165110.33293116293	9641.990159427232	-165110.33293116293	0.19678450454391863	1.6202596672643708	9641.990159427232	935.0125614680799
1412000	-155431.65237832692	-165083.12681538804	9651.474437061106	-165083.12681538804	0.19838642596092035	1.6141434324890653	9651.474437061106	975.1497651179609
1413000	-155414.29610313082	-165067.02969777214	9652.733594641328	-165067.02969777214	0.19982239790982892	1.613602966027137	9652.733594641328	991.3359958145227
1414000	-155388.23591465395	-165037.02630402736	9648.790389373406	-165037.02630402736	0.19585314155459008	1.6177498515058122	9648.790389373406	999.3736609179228
1415000	-155389.87928597792	-165037.7910650259	9647.911779047978	-165037.7910650259	0.19491347829919553	1.6186735993026802	9647.911779047978	1011.1997369363692
1416000	-155371.85067919505	-165014.62347448678	9642.772795291745	-165014.62347448678	0.19686889170244248	1.6228336063901532	9642.772795291745	1039.965111257772
1417000	-155403.4311099719	-165055.2230404139	9651.791930442017	-165055.2230404139	0.19676400084559698	1.6141237456379802	9651.791930442017	980.705294668971
1418000	-155378.23850973113	-165031.21853000618	9652.980020275036	-165031.21853000618	0.19571857958036848	1.6133122157481845	9652.980020275036	1032.1502705923074
1419000	-155371.58287717565	-165010.3273716802	9638.74449450455	-165010.3273716802	0.19723699864339483	1.6276072530255286	9638.74449450455	986.4481978300164
1420000	-155401.59328827614	-165026.80743865806	9625.214150381908	-165026.80743865806	0.20297017227711975	1.6412934233258625	9625.214150381908	1003.2009298533011
1421000	-155400.63590537835	-165056.3654017843	9655.729496405953	-165056.3654017843	0.19631992543615054	1.6108754431227053	9655.729496405953	1003.2009298533011
1422000	-155247.36544368762	-164881.3029031383	9633.937459450675	-164881.3029031383	0.1982606282724932	1.6315673790358711	9633.937459450675	1035.8495939211277
1423000	-155269.3365315991	-164908.3792225448	9639.042690945711	-164908.3792225448	0.19757580703246427	1.6274644297264678	9639.042690945711	1009.683216788941
1424000	-155203.06489432408	-164844.5653863199	9641.500491995841	-164844.5653863199	0.19704159656028014	1.6247921622132464	9641.500491995841	1022.130031479323
1425000	-155290.85060697628	-164903.0979933834	9612.247386407114	-164903.0979933834	0.19998858520530347	1.6542179671958102	9612.247386407114	968.8972326458744
1426000	-155195.21169729377	-164846.0117078727	9650.80001057894	-164846.0117078727	0.19673997982186486	1.6158198115905946	9650.80001057894	1009.7859390132387
1427000	-155144.8976084347	-164785.32814624696	9640.430537812279	-164785.32814624696	0.19920493979346993	1.6249534991987504	9640.430537812279	1042.3217701016858
1428000	-155124.68065152128	-164767.46902801038	9642.788376489107	-164767.46902801038	0.1972814347479994	1.623774840780437	9642.788376489107	1005.8977776007534
1429000	-155136.58581592358	-164772.64111095763	9636.055295034063	-164772.64111095763	0.20089615523085155	1.6300876437214498	9636.055295034063	1023.056107596714
1430000	-155167.46766773512	-164819.64375507514	9652.176087340022	-164819.64375507514	0.1983305136925427	1.6140613431691249	9652.176087340022	1033.0395594320853
1431000	-155178.9313162204	-164812.47924476536	9633.547928544951	-164812.47924476536	0.2020228348932176	1.632269108613995	9633.547928544951	1029.4656263616619
1432000	-155093.29979408914	-164729.50644941852	9636.206655329383	-164729.50644941852	0.20006361781185503	1.630338542482893	9636.206655329383	1002.565753221628
1433000	-155082.65761642111	-164760.69868280308	9678.041066381951	-164760.69868280308	0.19358869681284954	1.5885876834294075	9678.041066381951	1001.9572054997789
1434000	-155137.12570054192	-164786.71367190522	9649.587971363295	-164786.71367190522	0.19806786844323956	1.6170157948091397	9649.587971363295	1011.2432736965683
1435000	-155094.20637701376	-164744.41628927016	9650.209912256403	-164744.41628927016	0.19788467914994	1.6163638895911023	9650.209912256403	1001.906365896449
1436000	-155163.72244050144	-164806.9864861466	9643.264045645174	-164806.9864861466	0.19791387024501894	1.6229537401212402	9643.264045645174	1025.9510321661505
1437000	-155118.8396008401	-164762.73146743976	9643.891866599686	-164762.73146743976	0.19908273433183854	1.6226090979424668	9643.891866599686	995.9167880972997
1438000	-155149.5541507756	-164801.15938243113	9651.605231655525	-164801.15938243113	0.19687422810937505	1.6135993330785905	9651.605231655525	1053.8215575249758
1439000	-155132.63882427206	-164767.3105275575	9634.671703285458	-164767.3105275575	0.1996416544025278	1.6317039317369266	9634.671703285458	985.0647569011675
1440000	-155117.8235747595	-164788.22010799925	9670.396533239751	-164788.22010799925	0.1964566254047591	1.5965109925826373	9670.396533239751	1025.3948825973564
1441000	-155112.55403170598	-164769.95529819903	9657.401266493054	-164769.95529819903	0.1966277081094754	1.6092924404791302	9657.401266493054	1014.5566490798982
1442000	-155120.27247846947	-164778.54910015722	9658.276621687739	-164778.54910015722	0.19928438409652208	1.6084293369531328	9658.276621687739	1014.8503146365224
1443000	-155189.4571415625	-164842.4821537571	9653.02501219459	-164842.4821537571	0.19927001225750793	1.6135895613094917	9653.02501219459	1004.8914164934587
1444000	-155165.60071185982	-164823.58332293484	9657.982611075027	-164823.58332293484	0.19865494622613303	1.6086295453137953	9657.982611075027	1024.686374476912
1445000	-155119.92602995833	-164764.65170965533	9644.725679697	-164764.65170965533	0.19669640319121132	1.621774570354818	9644.725679697	1015.3509161025667
1446000	-155127.95117338267	-164772.34053505954	9644.389361676871	-164772.34053505954	0.19830640430501756	1.6216906086109715	9644.389361676871	1030.7372681453055
1447000	-155133.60678153907	-164778.15194871437	9644.545167175309	-164778.15194871437	0.1989868335277583	1.6209604511188729	9644.545167175309	970.1144705444002
1448000	-155203.28579782278	-164851.03301109665	9647.747213273851	-164851.03301109665	0.19762787040194368	1.6187963983975435	9647.747213273851	999.5816340315235
1449000	-155130.96970083204	-164770.3008701051	9639.331169273068	-164770.3008701051	0.19917536025766663	1.6269356543112268	9639.331169273068	983.8053579136523
1450000	-155107.87569101393	-164754.43486467216	9646.55917365823	-164754.43486467216	0.19885713842242356	1.6198380961701522	9646.55917365823	1022.3364340724856
1451000	-155136.53606158614	-164776.97988390055	9640.443822314423	-164776.97988390055	0.20339416164432875	1.6256349373111545	9640.443822314423	1027.8113656257246
1452000	-155054.70478931678	-164704.3996374579	9649.694848141105	-164704.3996374579	0.20148241885984355	1.6167723596026804	9649.694848141105	995.4508192663468
1453000	-155096.98522992732	-164751.97379447368	9654.988564546367	-164751.97379447368	0.19911078174278513	1.6090396474408435	9654.988564546367	956.7504440674625
1454000	-155090.2843064932	-164735.8017776612	9645.517471167987	-164735.8017776612	0.20088010595710268	1.6209550310032206	9645.517471167987	1017.7892295625901
1455000	-155076.01292571006	-164723.29709418336	9647.284168473285	-164723.29709418336	0.19853970361883216	1.6166570615900404	9647.284168473285	1067.717300866387
1456000	-155127.95463207265	-164766.0197698496	9638.065137776966	-164766.0197698496	0.19831449423319036	1.628485162585508	9638.065137776966	1002.3290795500678
1457000	-155078.64857614148	-164725.58966831505	9646.941092173569	-164725.58966831505	0.19799850179158374	1.619493014878972	9646.941092173569	1021.077874483077
1458000	-155083.00716091628	-164744.20312270327	9661.195961787	-164744.20312270327	0.19851506262214597	1.605549429985961	9661.195961787	1013.5680149840863
1459000	-155129.37627041276	-164776.35651333045	9646.98024291768	-164776.35651333045	0.20153891098824905	1.6196083433219446	9646.98024291768	1006.4847807533657
1460000	-155074.57243543206	-164720.91883546946	9646.3464000374	-164720.91883546946	0.20030063402447726	1.6199706491807209	9646.3464000374	1025.2142551848751
1461000	-155043.37007382896	-164688.04922149758	9644.679147668625	-164688.04922149758	0.20049695557040137	1.6218841370441623	9644.679147668625	1009.3427971969061
1462000	-155058.85999748437	-164716.6603484974	9657.800351013035	-164716.6603484974	0.1971177921808237	1.6088401048062662	9657.800351013035	1005.0798310464661
1463000	-155033.80748986755	-164676.19092200545	9642.383432137896	-164676.19092200545	0.19755822025446446	1.624120703354534	9642.383432137896	1012.8216220540851
1464000	-155103.83478679732	-164757.7569566885	9653.92216989119	-164757.7569566885	0.1952134049757738	1.612413180917132	9653.92216989119	1031.7044564860255
1465000	-155055.06001476131	-164708.35113244713	9653.29111768582	-164708.35113244713	0.19622385062344422	1.6133331095759054	9653.29111768582	1016.0909124641918
1466000	-155085.57217915152	-164754.15012966646	9668.577950514928	-164754.15012966646	0.1926002563235421	1.5982991655705696	9668.577950514928	1022.7246731533293
1467000	-155026.98720846057	-164680.89265054298	9653.905442082409	-164680.89265054298	0.19686867642802156	1.6102857383092446	9653.905442082409	957.9182326067587
1468000	-155069.82514373513	-164707.68244789357	9637.857304158446	-164707.68244789357	0.20205019393546514	1.6286164738680897	9637.857304158446	1011.215205011577
1469000	-155059.69149139224	-164702.8930793031	9643.201587910851	-164702.8930793031	0.19846869339778908	1.621804472705582	9643.201587910851	962.2031735693276
1470000	-155073.8505421662	-164722.66359449454	9648.81305232832	-164722.66359449454	0.19748745261462694	1.6176974887870292	9648.81305232832	997.5024590950921
1471000	-155085.9863333388	-164746.41982217223	9660.433488833418	-164746.41982217223	0.19482281921704633	1.6055270438877394	9660.433488833418	1047.7994677456622
1472000	-155071.15507013883	-164717.239556645	9646.08448650619	-164717.239556645	0.19929252194858993	1.6198521841675255	9646.08448650619	1035.5869039311217
1473000	-155091.10530917213	-164722.27448754755	9631.169178375414	-164722.27448754755	0.20027477418848294	1.635379632384853	9631.169178375414	1000.0112239732649
1474000	-155097.5848123726	-164749.7420844261	9652.15727205351	-164749.7420844261	0.19633993936901237	1.6144151784820433	9652.15727205351	1019.0578339100716
1475000	-155075.77265280794	-164712.12740062916	9636.354747821239	-164712.12740062916	0.19936643335831875	1.6301204812335781	9636.354747821239	991.0472273526682
1476000	-155058.5172180486	-164716.14172323298	9657.62450518438	-164716.14172323298	0.1961693289393073	1.6090603976555915	9657.62450518438	1017.6649094515121
1477000	-155086.21822049576	-164743.65343326223	9657.435212766462	-164743.65343326223	0.1974183169607947	1.6091384797064843	9657.435212766462	1001.188552414367
1478000	-155047.14953021915	-164695.82138148305	9648.671851263896	-164695.82138148305	0.1999756412196118	1.6178016809014326	9648.671851263896	1020.8921210618743
1479000	-155096.37919416488	-164747.43136688383	9651.052172718948	-164747.43136688383	0.19577751100789212	1.6154475554931969	9651.052172718948	997.2408245866603
1480000	-155076.83774038727	-164720.41930802882	9643.581567641546	-164720.41930802882	0.19775371664066976	1.6224856406136878	9643.581567641546	980.4649406930794
1481000	-155115.37989922139	-164745.5623104475	9630.182411226118	-164745.5623104475	0.20301278797214864	1.636216248535449	9630.182411226118	1010.7745482721255
1482000	-155099.55632751324	-164720.09659352197	9620.54026600874	-164720.09659352197	0.2009848995202242	1.6440414427690981	9620.54026600874	1042.2522448638483
1483000	-155080.81259090084	-164724.99113180177	9644.178540900923	-164724.99113180177	0.19614173098901796	1.6223926634097348	9644.178540900923	1004.5605339732105
