Filename,Reference,Count
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_E9.counts.txt,AY380446.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,AY380446.1,8043
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,AY380443.1,53
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,NC_034297.1,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,ElvisCOI,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F10.counts.txt,mtdna2018_Pulicaria_Pond22_53,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,AY380446.1,2715
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,AY380443.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,ElvisCOI,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,mtdna2018_Pulicaria_Pond22_53,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,mtdna_D8_119,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,NC_034297.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F11.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F12.counts.txt,AY380446.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,HM883991.1,269
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,AY380446.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F1.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,AY380446.1,1442
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,AY380454.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,NC_034297.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F2.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,AY380446.1,3055
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,NC_034297.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,AY380443.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,mtdna_D8_119,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F3.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,AY380446.1,11681
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,AY380453.1,46
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,mtdna2018_Pulicaria_Pond22_53,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,AY380443.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,mtdna_D8_119,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,ElvisCOI,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,PP824112.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,MW201533.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,KP721459.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F4.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,AY380446.1,7009
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,AY380443.1,45
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,mtdna2018_Pulicaria_Pond22_53,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,mtdna_D8_119,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F5.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,AY380446.1,4564
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,AY380453.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,mtdna2018_Pulicaria_Pond22_53,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,mtdna_D8_119,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,NC_034297.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,FJ427495.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,MW201533.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,PP824112.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F6.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,AY380446.1,5381
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,AY380443.1,45
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,mtdna2018_Pulicaria_Pond22_53,32
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,NC_034297.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,AY380453.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,PP824112.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,mtdna_D8_119,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,HM883991.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F7.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,AY380446.1,10715
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,AY380443.1,45
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,mtdna_D8_119,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,mtdna2018_Pulicaria_Pond22_53,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,AY380453.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,AF523699.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F8.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F9.counts.txt,AY380446.1,85
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_F9.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,AY380446.1,11161
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,AY380443.1,55
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,mtdna_D8_119,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,mtdna2018_Pulicaria_Pond22_53,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,PP824112.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,KP296147.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G10.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,AY380446.1,7784
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,AY380443.1,19
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,AF523699.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,NC_034297.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,PP824112.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,AY380454.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G11.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,AY380446.1,7834
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,AY380443.1,51
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,AY380453.1,46
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,NC_034297.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,PP824112.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,ElvisCOI,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,mtdna2018_Pulicaria_Pond22_53,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,KF993372.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G12.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,AY380446.1,818
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,mtdna_D8_119,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,NC_034297.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,AY380443.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,HM883991.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G1.counts.txt,mtdna2018_Pulicaria_Pond22_53,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G2.counts.txt,AY380446.1,342
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G2.counts.txt,AY380443.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,AY380446.1,4034
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,AY380443.1,19
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,mtdna2018_Pulicaria_Pond22_53,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,mtdna_D8_119,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,ElvisCOI,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,KP721459.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G3.counts.txt,NC_034297.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G4.counts.txt,AY380446.1,205
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G4.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G4.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G4.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,AY380446.1,12568
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,AY380443.1,46
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,ElvisCOI,43
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,mtdna_D8_119,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,NC_034297.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,AF489523.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,FJ427495.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G5.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,AY380446.1,4106
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,AY380443.1,23
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,ElvisCOI,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,mtdna_D8_119,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,NC_034297.1,10
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G6.counts.txt,AY380453.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G7.counts.txt,AY380446.1,247
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G7.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G7.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G8.counts.txt,AY380446.1,177
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G8.counts.txt,ElvisCOI,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G8.counts.txt,mtdna_D8_119,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,AY380446.1,6487
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,AY380443.1,47
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,ElvisCOI,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,mtdna2018_Pulicaria_Pond22_53,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,mtdna_D8_119,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,NC_034297.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,PP824112.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,AY380453.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_G9.counts.txt,MW201533.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,mtdna_D8_119,14208
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,NC_034297.1,60
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,KP296147.1,34
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,AY380446.1,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,KP721459.1,20
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,PP824112.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,AY380443.1,14
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,ElvisCOI,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,MW201533.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H10.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H11.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H11.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,mtdna_D8_119,7962
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,NC_034297.1,28
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,KP721459.1,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,KP296147.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,AY380446.1,13
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,AY380443.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,PP824112.1,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,MW201533.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H12.counts.txt,OQ713637.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H1.counts.txt,AY380446.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H1.counts.txt,ElvisCOI,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H1.counts.txt,mtdna_D8_119,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H2.counts.txt,AY380446.1,668
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H2.counts.txt,mtdna2018_Pulicaria_Pond22_53,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H2.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H2.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,AY380446.1,6717
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,AY380443.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,mtdna_D8_119,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,NC_034297.1,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,ElvisCOI,3
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H3.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,AY380446.1,4616
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,AY380443.1,22
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,AY380453.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,NC_034297.1,8
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,mtdna2018_Pulicaria_Pond22_53,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,ElvisCOI,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,AF523699.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H4.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,AY380446.1,3909
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,ElvisCOI,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,mtdna_D8_119,15
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,mtdna2018_Pulicaria_Pond22_53,12
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,NC_034297.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H5.counts.txt,PP824112.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H6.counts.txt,AY380446.1,310
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H6.counts.txt,AY380443.1,4
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H6.counts.txt,mtdna_D8_119,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,AY380446.1,5452
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,AY380443.1,37
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,mtdna2018_Pulicaria_Pond22_53,24
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,mtdna_D8_119,15
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,NC_034297.1,6
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H7.counts.txt,ElvisCOI,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,AY380446.1,18911
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,mtdna_D8_119,50
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,mtdna2018_Pulicaria_Pond22_53,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,AF523699.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,NC_034297.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,AY380443.1,35
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,ElvisCOI,16
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H8.counts.txt,MW201533.1,2
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,ElvisCOI,15545
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,AY380443.1,58
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,AY380446.1,49
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,PP824112.1,44
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,KP296147.1,40
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,NC_034297.1,36
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,AY380453.1,30
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,mtdna2018_Pulicaria_Pond22_53,26
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,HM883991.1,18
/scratch/rjp5nc/UK2022_2024/allshortreads/counts/Gilmer5_H9.counts.txt,mtdna_D8_119,9
